Время	T1	T2	T3	T4
2019-12-08T21:13:04	-100	-100	-100	-100
2019-12-08T21:13:14	-100	-100	-100	-100
2019-12-08T21:13:24	-100	-100	-100	-100
2019-12-08T21:13:34	-100	-100	-100	-100
2019-12-08T21:13:44	-100	-100	-100	-100
2019-12-08T21:13:54	-100	-100	-100	-100
2019-12-08T21:14:04	-100	-100	-100	-100
2019-12-08T21:14:14	-100	-100	-100	-100
2019-12-08T21:14:24	-100	-100	-100	-100
2019-12-08T21:14:34	-100	-100	-100	-100
2019-12-08T21:14:44	-100	-100	-100	-100
2019-12-08T21:14:54	-100	-100	-100	-100
2019-12-08T21:15:04	-100	-100	-100	-100
2019-12-08T21:15:14	-100	-100	-100	-100
2019-12-08T21:15:24	-100	-100	-100	-100
2019-12-08T21:15:34	-100	-100	-100	-100
2019-12-08T21:15:44	-100	-100	-100	-100
2019-12-08T21:15:54	-100	-100	-100	-100
2019-12-08T21:16:04	-100	-100	-100	-100
2019-12-08T21:16:14	-100	-100	-100	-100
2019-12-08T21:16:24	-100	-100	-100	-100
2019-12-08T21:16:34	-100	-100	-100	-100
2019-12-08T21:16:44	-100	-100	-100	-100
2019-12-08T21:16:54	-100	-100	-100	-100
2019-12-08T21:17:04	-100	-100	-100	-100
2019-12-08T21:17:14	-100	-100	-100	-100
2019-12-08T21:17:24	-100	-100	-100	-100
2019-12-08T21:17:34	-100	-100	-100	-100
2019-12-08T21:17:44	-100	-100	-100	-100
2019-12-08T21:17:54	-100	-100	-100	-100
2019-12-08T21:18:04	-100	-100	-100	-100
2019-12-08T21:18:14	-100	-100	-100	-100
2019-12-08T21:18:24	-100	-100	-100	-100
2019-12-08T21:18:34	-100	-100	-100	-100
2019-12-08T21:18:44	-100	-100	-100	-100
2019-12-08T21:18:54	-100	-100	-100	-100
2019-12-08T21:19:04	-100	-100	-100	-100
2019-12-08T21:19:14	-100	-100	-100	-100
2019-12-08T21:19:24	-100	-100	-100	-100
2019-12-08T21:19:34	-100	-100	-100	-100
2019-12-08T21:19:44	-100	-100	-100	-100
2019-12-08T21:19:54	-100	-100	-100	-100
2019-12-08T21:20:04	-100	-100	-100	-100
2019-12-08T21:20:14	-100	-100	-100	-100
2019-12-08T21:20:24	-100	-100	-100	-100
2019-12-08T21:20:34	-100	-100	-100	-100
2019-12-08T21:20:44	-100	-100	-100	-100
2019-12-08T21:20:54	-100	-100	-100	-100
2019-12-08T21:21:04	-100	-100	-100	-100
2019-12-08T21:21:14	-100	-100	-100	-100
2019-12-08T21:21:24	-100	-100	-100	-100
2019-12-08T21:21:34	-100	-100	-100	-100
2019-12-08T21:21:44	-100	-100	-100	-100
2019-12-08T21:21:54	-100	-100	-100	-100
2019-12-08T21:22:04	-100	-100	-100	-100
2019-12-08T21:22:14	-100	-100	-100	-100
2019-12-08T21:22:24	-100	-100	-100	-100
2019-12-08T21:22:34	-100	-100	-100	-100
2019-12-08T21:22:44	-100	-100	-100	-100
2019-12-08T21:22:54	-100	-100	-100	-100
2019-12-08T21:23:04	-100	-100	-100	-100
2019-12-08T21:23:14	-100	-100	-100	-100
2019-12-08T21:23:24	-100	-100	-100	-100
2019-12-08T21:23:34	-100	-100	-100	-100
2019-12-08T21:23:44	-100	-100	-100	-100
2019-12-08T21:23:54	-100	-100	-100	-100
2019-12-08T21:24:04	-100	-100	-100	-100
2019-12-08T21:24:14	-100	-100	-100	-100
2019-12-08T21:24:24	-100	-100	-100	-100
2019-12-08T21:24:34	-100	-100	-100	-100
2019-12-08T21:24:44	-100	-100	-100	-100
2019-12-08T21:24:54	-100	-100	-100	-100
2019-12-08T21:25:04	-100	-100	-100	-100
2019-12-08T21:25:14	-100	-100	-100	-100
2019-12-08T21:25:24	-100	-100	-100	-100
2019-12-08T21:25:34	-100	-100	-100	-100
2019-12-08T21:25:44	-100	-100	-100	-100
2019-12-08T21:25:54	-100	-100	-100	-100
2019-12-08T21:26:04	-100	-100	-100	-100
2019-12-08T21:26:14	-100	-100	-100	-100
2019-12-08T21:26:24	-100	-100	-100	-100
2019-12-08T21:26:34	-100	-100	-100	-100
2019-12-08T21:26:44	-100	-100	-100	-100
2019-12-08T21:26:54	-100	-100	-100	-100
2019-12-08T21:27:04	-100	-100	-100	-100
2019-12-08T21:27:14	-100	-100	-100	-100
2019-12-08T21:27:24	-100	-100	-100	-100
2019-12-08T21:27:34	-100	-100	-100	-100
2019-12-08T21:27:44	-100	-100	-100	-100
2019-12-08T21:27:54	-100	-100	-100	-100
2019-12-08T21:28:04	-100	-100	-100	-100
2019-12-08T21:28:14	-100	-100	-100	-100
2019-12-08T21:28:24	-100	-100	-100	-100
2019-12-08T21:28:34	-100	-100	-100	-100
2019-12-08T21:28:44	-100	-100	-100	-100
2019-12-08T21:28:54	-100	-100	-100	-100
2019-12-08T21:29:04	-100	-100	-100	-100
2019-12-08T21:29:14	-100	-100	-100	-100
2019-12-08T21:29:24	-100	-100	-100	-100
2019-12-08T21:29:34	-100	-100	-100	-100
2019-12-08T21:29:44	-100	-100	-100	-100
2019-12-08T21:29:54	-100	-100	-100	-100
2019-12-08T21:30:04	-100	-100	-100	-100
2019-12-08T21:30:14	-100	-100	-100	-100
2019-12-08T21:30:24	-100	-100	-100	-100
2019-12-08T21:30:34	-100	-100	-100	-100
2019-12-08T21:30:44	-100	-100	-100	-100
2019-12-08T21:30:54	-100	-100	-100	-100
2019-12-08T21:31:04	-100	-100	-100	-100
2019-12-08T21:31:14	-100	-100	-100	-100
2019-12-08T21:31:24	-100	-100	-100	-100
2019-12-08T21:31:34	-100	-100	-100	-100
2019-12-08T21:31:44	-100	-100	-100	-100
2019-12-08T21:31:54	-100	-100	-100	-100
2019-12-08T21:32:04	-100	-100	-100	-100
2019-12-08T21:32:14	-100	-100	-100	-100
2019-12-08T21:32:24	-100	-100	-100	-100
2019-12-08T21:32:34	-100	-100	-100	-100
2019-12-08T21:32:44	-100	-100	-100	-100
2019-12-08T21:32:54	-100	-100	-100	-100
2019-12-08T21:33:04	-100	-100	-100	-100
2019-12-08T21:33:14	-100	-100	-100	-100
2019-12-08T21:33:24	-100	-100	-100	-100
2019-12-08T21:33:34	-100	-100	-100	-100
2019-12-08T21:33:44	-100	-100	-100	-100
2019-12-08T21:33:54	-100	-100	-100	-100
2019-12-08T21:34:04	-100	-100	-100	-100
2019-12-08T21:34:14	-100	-100	-100	-100
2019-12-08T21:34:24	-100	-100	-100	-100
2019-12-08T21:34:34	-100	-100	-100	-100
2019-12-08T21:34:44	-100	-100	-100	-100
2019-12-08T21:34:54	-100	-100	-100	-100
2019-12-08T21:35:04	-100	-100	-100	-100
2019-12-08T21:35:14	-100	-100	-100	-100
2019-12-08T21:35:24	-100	-100	-100	-100
2019-12-08T21:35:34	-100	-100	-100	-100
2019-12-08T21:35:44	-100	-100	-100	-100
2019-12-08T21:35:54	-100	-100	-100	-100
2019-12-08T21:36:04	-100	-100	-100	-100
2019-12-08T21:36:14	-100	-100	-100	-100
2019-12-08T21:36:24	-100	-100	-100	-100
2019-12-08T21:36:34	-100	-100	-100	-100
2019-12-08T21:36:44	-100	-100	-100	-100
2019-12-08T21:36:54	-100	-100	-100	-100
2019-12-08T21:37:04	-100	-100	-100	-100
2019-12-08T21:37:14	-100	-100	-100	-100
2019-12-08T21:37:24	-100	-100	-100	-100
2019-12-08T21:37:34	-100	-100	-100	-100
2019-12-08T21:37:44	-100	-100	-100	-100
2019-12-08T21:37:54	-100	-100	-100	-100
2019-12-08T21:38:04	-100	-100	-100	-100
2019-12-08T21:38:14	-100	-100	-100	-100
2019-12-08T21:38:24	-100	-100	-100	-100
2019-12-08T21:38:34	-100	-100	-100	-100
2019-12-08T21:38:44	-100	-100	-100	-100
2019-12-08T21:38:54	-100	-100	-100	-100
2019-12-08T21:39:04	-100	-100	-100	-100
2019-12-08T21:39:14	-100	-100	-100	-100
2019-12-08T21:39:24	-100	-100	-100	-100
2019-12-08T21:39:34	-100	-100	-100	-100
2019-12-08T21:39:44	-100	-100	-100	-100
2019-12-08T21:39:54	-100	-100	-100	-100
2019-12-08T21:40:04	-100	-100	-100	-100
2019-12-08T21:40:14	-100	-100	-100	-100
2019-12-08T21:40:24	-100	-100	-100	-100
2019-12-08T21:40:34	-100	-100	-100	-100
2019-12-08T21:40:44	-100	-100	-100	-100
2019-12-08T21:40:54	-100	-100	-100	-100
2019-12-08T21:41:04	-100	-100	-100	-100
2019-12-08T21:41:14	-100	-100	-100	-100
2019-12-08T21:41:24	-100	-100	-100	-100
2019-12-08T21:41:34	-100	-100	-100	-100
2019-12-08T21:41:44	-100	-100	-100	-100
2019-12-08T21:41:54	-100	-100	-100	-100
2019-12-08T21:42:04	-100	-100	-100	-100
2019-12-08T21:42:14	-100	-100	-100	-100
2019-12-08T21:42:24	-100	-100	-100	-100
2019-12-08T21:42:34	-100	-100	-100	-100
2019-12-08T21:42:44	-100	-100	-100	-100
2019-12-08T21:42:54	-100	-100	-100	-100
2019-12-08T21:43:04	-100	-100	-100	-100
2019-12-08T21:43:14	-100	-100	-100	-100
2019-12-08T21:43:24	-100	-100	-100	-100
2019-12-08T21:43:34	-100	-100	-100	-100
2019-12-08T21:43:44	-100	-100	-100	-100
2019-12-08T21:43:54	-100	-100	-100	-100
2019-12-08T21:44:04	-100	-100	-100	-100
2019-12-08T21:44:14	-100	-100	-100	-100
2019-12-08T21:44:24	-100	-100	-100	-100
2019-12-08T21:44:34	-100	-100	-100	-100
2019-12-08T21:44:44	-100	-100	-100	-100
2019-12-08T21:44:54	-100	-100	-100	-100
2019-12-08T21:45:04	-100	-100	-100	-100
2019-12-08T21:45:14	-100	-100	-100	-100
2019-12-08T21:45:24	-100	-100	-100	-100
2019-12-08T21:45:34	-100	-100	-100	-100
2019-12-08T21:45:44	-100	-100	-100	-100
2019-12-08T21:45:54	-100	-100	-100	-100
2019-12-08T21:46:04	-100	-100	-100	-100
2019-12-08T21:46:14	-100	-100	-100	-100
2019-12-08T21:46:24	-100	-100	-100	-100
2019-12-08T21:46:34	-100	-100	-100	-100
2019-12-08T21:46:44	-100	-100	-100	-100
2019-12-08T21:46:54	-100	-100	-100	-100
2019-12-08T21:47:04	-100	-100	-100	-100
2019-12-08T21:47:14	-100	-100	-100	-100
2019-12-08T21:47:24	-100	-100	-100	-100
2019-12-08T21:47:34	-100	-100	-100	-100
2019-12-08T21:47:44	-100	-100	-100	-100
2019-12-08T21:47:54	-100	-100	-100	-100
2019-12-08T21:48:04	-100	-100	-100	-100
2019-12-08T21:48:14	-100	-100	-100	-100
2019-12-08T21:48:24	-100	-100	-100	-100
2019-12-08T21:48:34	-100	-100	-100	-100
2019-12-08T21:48:44	-100	-100	-100	-100
2019-12-08T21:48:54	-100	-100	-100	-100
2019-12-08T21:49:04	-100	-100	-100	-100
2019-12-08T21:49:14	-100	-100	-100	-100
2019-12-08T21:49:24	-100	-100	-100	-100
2019-12-08T21:49:34	-100	-100	-100	-100
2019-12-08T21:49:44	-100	-100	-100	-100
2019-12-08T21:49:54	-100	-100	-100	-100
2019-12-08T21:50:04	-100	-100	-100	-100
2019-12-08T21:50:14	-100	-100	-100	-100
2019-12-08T21:50:24	-100	-100	-100	-100
2019-12-08T21:50:34	-100	-100	-100	-100
2019-12-08T21:50:44	-100	-100	-100	-100
2019-12-08T21:50:54	-100	-100	-100	-100
2019-12-08T21:51:04	-100	-100	-100	-100
2019-12-08T21:51:14	-100	-100	-100	-100
2019-12-08T21:51:24	-100	-100	-100	-100
2019-12-08T21:51:34	-100	-100	-100	-100
2019-12-08T21:51:44	-100	-100	-100	-100
2019-12-08T21:51:54	-100	-100	-100	-100
2019-12-08T21:52:04	-100	-100	-100	-100
2019-12-08T21:52:14	-100	-100	-100	-100
2019-12-08T21:52:24	-100	-100	-100	-100
2019-12-08T21:52:34	-100	-100	-100	-100
2019-12-08T21:52:44	-100	-100	-100	-100
2019-12-08T21:52:54	-100	-100	-100	-100
2019-12-08T21:53:04	-100	-100	-100	-100
2019-12-08T21:53:14	-100	-100	-100	-100
2019-12-08T21:53:24	-100	-100	-100	-100
2019-12-08T21:53:34	-100	-100	-100	-100
2019-12-08T21:53:44	-100	-100	-100	-100
2019-12-08T21:53:54	-100	-100	-100	-100
2019-12-08T21:54:04	-100	-100	-100	-100
2019-12-08T21:54:14	-100	-100	-100	-100
2019-12-08T21:54:24	-100	-100	-100	-100
2019-12-08T21:54:34	-100	-100	-100	-100
2019-12-08T21:54:44	-100	-100	-100	-100
2019-12-08T21:54:54	-100	-100	-100	-100
2019-12-08T21:55:04	-100	-100	-100	-100
2019-12-08T21:55:14	-100	-100	-100	-100
2019-12-08T21:55:24	-100	-100	-100	-100
2019-12-08T21:55:34	-100	-100	-100	-100
2019-12-08T21:55:44	-100	-100	-100	-100
2019-12-08T21:55:54	-100	-100	-100	-100
2019-12-08T21:56:04	-100	-100	-100	-100
2019-12-08T21:56:14	-100	-100	-100	-100
2019-12-08T21:56:24	-100	-100	-100	-100
2019-12-08T21:56:34	-100	-100	-100	-100
2019-12-08T21:56:44	-100	-100	-100	-100
2019-12-08T21:56:54	-100	-100	-100	-100
2019-12-08T21:57:04	-100	-100	-100	-100
2019-12-08T21:57:14	-100	-100	-100	-100
2019-12-08T21:57:24	-100	-100	-100	-100
2019-12-08T21:57:34	-100	-100	-100	-100
2019-12-08T21:57:44	-100	-100	-100	-100
2019-12-08T21:57:54	-100	-100	-100	-100
2019-12-08T21:58:04	-100	-100	-100	-100
2019-12-08T21:58:14	-100	-100	-100	-100
2019-12-08T21:58:24	-100	-100	-100	-100
2019-12-08T21:58:34	-100	-100	-100	-100
2019-12-08T21:58:44	-100	-100	-100	-100
2019-12-08T21:58:54	-100	-100	-100	-100
2019-12-08T21:59:04	-100	-100	-100	-100
2019-12-08T21:59:14	-100	-100	-100	-100
2019-12-08T21:59:24	-100	-100	-100	-100
2019-12-08T21:59:34	-100	-100	-100	-100
2019-12-08T21:59:44	-100	-100	-100	-100
2019-12-08T21:59:54	-100	-100	-100	-100
2019-12-08T22:00:04	-100	-100	-100	-100
2019-12-08T22:00:14	-100	-100	-100	-100
2019-12-08T22:00:24	-100	-100	-100	-100
2019-12-08T22:00:34	-100	-100	-100	-100
2019-12-08T22:00:44	-100	-100	-100	-100
2019-12-08T22:00:54	-100	-100	-100	-100
2019-12-08T22:01:04	-100	-100	-100	-100
2019-12-08T22:01:14	-100	-100	-100	-100
2019-12-08T22:01:24	-100	-100	-100	-100
2019-12-08T22:01:34	-100	-100	-100	-100
2019-12-08T22:01:44	-100	-100	-100	-100
2019-12-08T22:01:54	-100	-100	-100	-100
2019-12-08T22:02:04	-100	-100	-100	-100
2019-12-08T22:02:14	-100	-100	-100	-100
2019-12-08T22:02:24	-100	-100	-100	-100
2019-12-08T22:02:34	-100	-100	-100	-100
2019-12-08T22:02:44	-100	-100	-100	-100
2019-12-08T22:02:54	-100	-100	-100	-100
2019-12-08T22:03:04	-100	-100	-100	-100
2019-12-08T22:03:14	-100	-100	-100	-100
2019-12-08T22:03:24	-100	-100	-100	-100
2019-12-08T22:03:34	-100	-100	-100	-100
2019-12-08T22:03:44	-100	-100	-100	-100
2019-12-08T22:03:54	-100	-100	-100	-100
2019-12-08T22:04:04	-100	-100	-100	-100
2019-12-08T22:04:14	-100	-100	-100	-100
2019-12-08T22:04:24	-100	-100	-100	-100
2019-12-08T22:04:34	-100	-100	-100	-100
2019-12-08T22:04:44	-100	-100	-100	-100
2019-12-08T22:04:54	-100	-100	-100	-100
2019-12-08T22:05:04	-100	-100	-100	-100
2019-12-08T22:05:14	-100	-100	-100	-100
2019-12-08T22:05:24	-100	-100	-100	-100
2019-12-08T22:05:34	-100	-100	-100	-100
2019-12-08T22:05:44	-100	-100	-100	-100
2019-12-08T22:05:54	-100	-100	-100	-100
2019-12-08T22:06:04	-100	-100	-100	-100
2019-12-08T22:06:14	-100	-100	-100	-100
2019-12-08T22:06:24	-100	-100	-100	-100
2019-12-08T22:06:34	-100	-100	-100	-100
2019-12-08T22:06:44	-100	-100	-100	-100
2019-12-08T22:06:54	-100	-100	-100	-100
2019-12-08T22:07:04	-100	-100	-100	-100
2019-12-08T22:07:14	-100	-100	-100	-100
2019-12-08T22:07:24	-100	-100	-100	-100
2019-12-08T22:07:34	-100	-100	-100	-100
2019-12-08T22:07:44	-100	-100	-100	-100
2019-12-08T22:07:54	-100	-100	-100	-100
2019-12-08T22:08:04	-100	-100	-100	-100
2019-12-08T22:08:14	-100	-100	-100	-100
2019-12-08T22:08:24	-100	-100	-100	-100
2019-12-08T22:08:34	-100	-100	-100	-100
2019-12-08T22:08:44	-100	-100	-100	-100
2019-12-08T22:08:54	-100	-100	-100	-100
2019-12-08T22:09:04	-100	-100	-100	-100
2019-12-08T22:09:14	-100	-100	-100	-100
2019-12-08T22:09:24	-100	-100	-100	-100
2019-12-08T22:09:34	-100	-100	-100	-100
2019-12-08T22:09:44	-100	-100	-100	-100
2019-12-08T22:09:54	-100	-100	-100	-100
2019-12-08T22:10:04	-100	-100	-100	-100
2019-12-08T22:10:14	-100	-100	-100	-100
2019-12-08T22:10:24	-100	-100	-100	-100
2019-12-08T22:10:34	-100	-100	-100	-100
2019-12-08T22:10:44	-100	-100	-100	-100
2019-12-08T22:10:54	-100	-100	-100	-100
2019-12-08T22:11:04	-100	-100	-100	-100
2019-12-08T22:11:14	-100	-100	-100	-100
2019-12-08T22:11:24	-100	-100	-100	-100
2019-12-08T22:11:34	-100	-100	-100	-100
2019-12-08T22:11:44	-100	-100	-100	-100
2019-12-08T22:11:54	-100	-100	-100	-100
2019-12-08T22:12:04	-100	-100	-100	-100
2019-12-08T22:12:14	-100	-100	-100	-100
2019-12-08T22:12:24	-100	-100	-100	-100
2019-12-08T22:12:34	-100	-100	-100	-100
2019-12-08T22:12:44	-100	-100	-100	-100
2019-12-08T22:12:54	-100	-100	-100	-100
2019-12-08T22:13:04	-100	-100	-100	-100
2019-12-08T22:13:14	-100	-100	-100	-100
2019-12-08T22:13:24	-100	-100	-100	-100
2019-12-08T22:13:34	-100	-100	-100	-100
2019-12-08T22:13:44	-100	-100	-100	-100
2019-12-08T22:13:54	-100	-100	-100	-100
2019-12-08T22:14:04	-100	-100	-100	-100
2019-12-08T22:14:14	-100	-100	-100	-100
2019-12-08T22:14:24	-100	-100	-100	-100
2019-12-08T22:14:34	-100	-100	-100	-100
2019-12-08T22:14:44	-100	-100	-100	-100
2019-12-08T22:14:54	-100	-100	-100	-100
2019-12-08T22:15:04	-100	-100	-100	-100
2019-12-08T22:15:14	-100	-100	-100	-100
2019-12-08T22:15:24	-100	-100	-100	-100
2019-12-08T22:15:34	-100	-100	-100	-100
2019-12-08T22:15:44	-100	-100	-100	-100
2019-12-08T22:15:54	-100	-100	-100	-100
2019-12-08T22:16:04	-100	-100	-100	-100
2019-12-08T22:16:14	-100	-100	-100	-100
2019-12-08T22:16:24	-100	-100	-100	-100
2019-12-08T22:16:34	-100	-100	-100	-100
2019-12-08T22:16:44	-100	-100	-100	-100
2019-12-08T22:16:54	-100	-100	-100	-100
2019-12-08T22:17:04	-100	-100	-100	-100
2019-12-08T22:17:14	-100	-100	-100	-100
2019-12-08T22:17:24	-100	-100	-100	-100
2019-12-08T22:17:34	-100	-100	-100	-100
2019-12-08T22:17:44	-100	-100	-100	-100
2019-12-08T22:17:54	-100	-100	-100	-100
2019-12-08T22:18:04	-100	-100	-100	-100
2019-12-08T22:18:14	-100	-100	-100	-100
2019-12-08T22:18:24	-100	-100	-100	-100
2019-12-08T22:18:34	-100	-100	-100	-100
2019-12-08T22:18:44	-100	-100	-100	-100
2019-12-08T22:18:54	-100	-100	-100	-100
2019-12-08T22:19:04	-100	-100	-100	-100
2019-12-08T22:19:14	-100	-100	-100	-100
2019-12-08T22:19:24	-100	-100	-100	-100
2019-12-08T22:19:34	-100	-100	-100	-100
2019-12-08T22:19:44	-100	-100	-100	-100
2019-12-08T22:19:54	-100	-100	-100	-100
2019-12-08T22:20:04	-100	-100	-100	-100
2019-12-08T22:20:14	-100	-100	-100	-100
2019-12-08T22:20:24	-100	-100	-100	-100
2019-12-08T22:20:34	-100	-100	-100	-100
2019-12-08T22:20:44	-100	-100	-100	-100
2019-12-08T22:20:54	-100	-100	-100	-100
2019-12-08T22:21:04	-100	-100	-100	-100
2019-12-08T22:21:14	-100	-100	-100	-100
2019-12-08T22:21:24	-100	-100	-100	-100
2019-12-08T22:21:34	-100	-100	-100	-100
2019-12-08T22:21:44	-100	-100	-100	-100
2019-12-08T22:21:54	-100	-100	-100	-100
2019-12-08T22:22:04	-100	-100	-100	-100
2019-12-08T22:22:14	-100	-100	-100	-100
2019-12-08T22:22:24	-100	-100	-100	-100
2019-12-08T22:22:34	-100	-100	-100	-100
2019-12-08T22:22:44	-100	-100	-100	-100
2019-12-08T22:22:54	-100	-100	-100	-100
2019-12-08T22:23:04	-100	-100	-100	-100
2019-12-08T22:23:14	-100	-100	-100	-100
2019-12-08T22:23:24	-100	-100	-100	-100
2019-12-08T22:23:34	-100	-100	-100	-100
2019-12-08T22:23:44	-100	-100	-100	-100
2019-12-08T22:23:54	-100	-100	-100	-100
2019-12-08T22:24:04	-100	-100	-100	-100
2019-12-08T22:24:14	-100	-100	-100	-100
2019-12-08T22:24:24	-100	-100	-100	-100
2019-12-08T22:24:34	-100	-100	-100	-100
2019-12-08T22:24:44	-100	-100	-100	-100
2019-12-08T22:24:54	-100	-100	-100	-100
2019-12-08T22:25:04	-100	-100	-100	-100
2019-12-08T22:25:14	-100	-100	-100	-100
2019-12-08T22:25:24	-100	-100	-100	-100
2019-12-08T22:25:34	-100	-100	-100	-100
2019-12-08T22:25:44	-100	-100	-100	-100
2019-12-08T22:25:54	-100	-100	-100	-100
2019-12-08T22:26:04	-100	-100	-100	-100
2019-12-08T22:26:14	-100	-100	-100	-100
2019-12-08T22:26:24	-100	-100	-100	-100
2019-12-08T22:26:34	-100	-100	-100	-100
2019-12-08T22:26:44	-100	-100	-100	-100
2019-12-08T22:26:54	-100	-100	-100	-100
2019-12-08T22:27:04	-100	-100	-100	-100
2019-12-08T22:27:14	-100	-100	-100	-100
2019-12-08T22:27:24	-100	-100	-100	-100
2019-12-08T22:27:34	-100	-100	-100	-100
2019-12-08T22:27:44	-100	-100	-100	-100
2019-12-08T22:27:54	-100	-100	-100	-100
2019-12-08T22:28:04	-100	-100	-100	-100
2019-12-08T22:28:14	-100	-100	-100	-100
2019-12-08T22:28:24	-100	-100	-100	-100
2019-12-08T22:28:34	-100	-100	-100	-100
2019-12-08T22:28:44	-100	-100	-100	-100
2019-12-08T22:28:54	-100	-100	-100	-100
2019-12-08T22:29:04	-100	-100	-100	-100
2019-12-08T22:29:14	-100	-100	-100	-100
2019-12-08T22:29:24	-100	-100	-100	-100
2019-12-08T22:29:34	-100	-100	-100	-100
2019-12-08T22:29:44	-100	-100	-100	-100
2019-12-08T22:29:54	-100	-100	-100	-100
2019-12-08T22:30:04	-100	-100	-100	-100
2019-12-08T22:30:14	-100	-100	-100	-100
2019-12-08T22:30:24	-100	-100	-100	-100
2019-12-08T22:30:34	-100	-100	-100	-100
2019-12-08T22:30:44	-100	-100	-100	-100
2019-12-08T22:30:54	-100	-100	-100	-100
2019-12-08T22:31:04	-100	-100	-100	-100
2019-12-08T22:31:14	-100	-100	-100	-100
2019-12-08T22:31:24	-100	-100	-100	-100
2019-12-08T22:31:34	-100	-100	-100	-100
2019-12-08T22:31:44	-100	-100	-100	-100
2019-12-08T22:31:54	-100	-100	-100	-100
2019-12-08T22:32:04	-100	-100	-100	-100
2019-12-08T22:32:14	-100	-100	-100	-100
2019-12-08T22:32:24	-100	-100	-100	-100
2019-12-08T22:32:34	-100	-100	-100	-100
2019-12-08T22:32:44	-100	-100	-100	-100
2019-12-08T22:32:54	-100	-100	-100	-100
2019-12-08T22:33:04	-100	-100	-100	-100
2019-12-08T22:33:14	-100	-100	-100	-100
2019-12-08T22:33:24	-100	-100	-100	-100
2019-12-08T22:33:34	-100	-100	-100	-100
2019-12-08T22:33:44	-100	-100	-100	-100
2019-12-08T22:33:54	-100	-100	-100	-100
2019-12-08T22:34:04	-100	-100	-100	-100
2019-12-08T22:34:14	-100	-100	-100	-100
2019-12-08T22:34:24	-100	-100	-100	-100
2019-12-08T22:34:34	-100	-100	-100	-100
2019-12-08T22:34:44	-100	-100	-100	-100
2019-12-08T22:34:54	-100	-100	-100	-100
2019-12-08T22:35:04	-100	-100	-100	-100
2019-12-08T22:35:14	-100	-100	-100	-100
2019-12-08T22:35:24	-100	-100	-100	-100
2019-12-08T22:35:34	-100	-100	-100	-100
2019-12-08T22:35:44	-100	-100	-100	-100
2019-12-08T22:35:54	-100	-100	-100	-100
2019-12-08T22:36:04	-100	-100	-100	-100
2019-12-08T22:36:14	-100	-100	-100	-100
2019-12-08T22:36:24	-100	-100	-100	-100
2019-12-08T22:36:34	-100	-100	-100	-100
2019-12-08T22:36:44	-100	-100	-100	-100
2019-12-08T22:36:54	-100	-100	-100	-100
2019-12-08T22:37:04	-100	-100	-100	-100
2019-12-08T22:37:14	-100	-100	-100	-100
2019-12-08T22:37:24	-100	-100	-100	-100
2019-12-08T22:37:34	-100	-100	-100	-100
2019-12-08T22:37:44	-100	-100	-100	-100
2019-12-08T22:37:54	-100	-100	-100	-100
2019-12-08T22:38:04	-100	-100	-100	-100
2019-12-08T22:38:14	-100	-100	-100	-100
2019-12-08T22:38:24	-100	-100	-100	-100
2019-12-08T22:38:34	-100	-100	-100	-100
2019-12-08T22:38:44	-100	-100	-100	-100
2019-12-08T22:38:54	-100	-100	-100	-100
2019-12-08T22:39:04	-100	-100	-100	-100
2019-12-08T22:39:14	-100	-100	-100	-100
2019-12-08T22:39:24	-100	-100	-100	-100
2019-12-08T22:39:34	-100	-100	-100	-100
2019-12-08T22:39:44	-100	-100	-100	-100
2019-12-08T22:39:54	-100	-100	-100	-100
2019-12-08T22:40:04	-100	-100	-100	-100
2019-12-08T22:40:14	-100	-100	-100	-100
2019-12-08T22:40:24	-100	-100	-100	-100
2019-12-08T22:40:34	-100	-100	-100	-100
2019-12-08T22:40:44	-100	-100	-100	-100
2019-12-08T22:40:54	-100	-100	-100	-100
2019-12-08T22:41:04	-100	-100	-100	-100
2019-12-08T22:41:14	-100	-100	-100	-100
2019-12-08T22:41:24	-100	-100	-100	-100
2019-12-08T22:41:34	-100	-100	-100	-100
2019-12-08T22:41:44	-100	-100	-100	-100
2019-12-08T22:41:54	-100	-100	-100	-100
2019-12-08T22:42:04	-100	-100	-100	-100
2019-12-08T22:42:14	-100	-100	-100	-100
2019-12-08T22:42:24	-100	-100	-100	-100
2019-12-08T22:42:34	-100	-100	-100	-100
2019-12-08T22:42:44	-100	-100	-100	-100
2019-12-08T22:42:54	-100	-100	-100	-100
2019-12-08T22:43:04	-100	-100	-100	-100
2019-12-08T22:43:14	-100	-100	-100	-100
2019-12-08T22:43:24	-100	-100	-100	-100
2019-12-08T22:43:34	-100	-100	-100	-100
2019-12-08T22:43:44	-100	-100	-100	-100
2019-12-08T22:43:54	-100	-100	-100	-100
2019-12-08T22:44:04	-100	-100	-100	-100
2019-12-08T22:44:14	-100	-100	-100	-100
2019-12-08T22:44:24	-100	-100	-100	-100
2019-12-08T22:44:34	-100	-100	-100	-100
2019-12-08T22:44:44	-100	-100	-100	-100
2019-12-08T22:44:54	-100	-100	-100	-100
2019-12-08T22:45:04	-100	-100	-100	-100
2019-12-08T22:45:14	-100	-100	-100	-100
2019-12-08T22:45:24	-100	-100	-100	-100
2019-12-08T22:45:34	-100	-100	-100	-100
2019-12-08T22:45:44	-100	-100	-100	-100
2019-12-08T22:45:54	-100	-100	-100	-100
2019-12-08T22:46:04	-100	-100	-100	-100
